"","time","bitcoin","ethereum","ripple","bitcoin-cash","cardano","nem","litecoin","neo","stellar","iota","eos","dash","monero","tron","bitcoin-gold","ethereum-classic","qtum","icon","month","day","hour","min"
"7074","2018-02-11 13:25:00",856.954630872483,1.01972137986577,1279.2952885906,0.383055753020134,0.55267011409396,155.218711409396,113.837959731544,0.391235688590604,1.85962416107383,9.05830872483222,615.334751677852,245.892697986577,0.044592722147651,143.142697986577,25.5081208053691,29.4502953020134,4.29245637583893,26.7475436241611,2,11,13,25
"7075","2018-02-11 13:30:00",856.933758389262,1.01988511409396,1279.22469798658,0.383047932885906,0.552638020134228,155.215302013423,113.834228187919,0.391224697986577,1.85946308724832,9.05758389261745,615.311073825503,245.876711409396,0.0445961744966443,143.106711409396,25.5073154362416,29.4489932885906,4.29208053691275,26.7479194630872,2,11,13,30
"7076","2018-02-11 13:35:00",856.91288590604,1.02004884832215,1279.15410738255,0.383040112751678,0.552605926174497,155.21189261745,113.830496644295,0.39121370738255,1.85930201342282,9.05685906040268,615.287395973154,245.860724832215,0.0445996268456376,143.070724832215,25.5065100671141,29.4476912751678,4.29170469798658,26.7482953020134,2,11,13,35
"7077","2018-02-11 13:40:00",856.892013422819,1.02021258255034,1279.08351677852,0.38303229261745,0.552573832214765,155.208483221477,113.826765100671,0.391202716778523,1.85914093959732,9.05613422818792,615.263718120805,245.844738255034,0.0446030791946309,143.034738255034,25.5057046979866,29.446389261745,4.2913288590604,26.7486711409396,2,11,13,40
"7078","2018-02-11 13:45:00",856.871140939597,1.02037631677852,1279.0129261745,0.383024472483222,0.552541738255034,155.205073825503,113.823033557047,0.391191726174497,1.85897986577181,9.05540939597316,615.240040268456,245.828751677852,0.0446065315436242,142.998751677852,25.5048993288591,29.4450872483221,4.29095302013423,26.7490469798658,2,11,13,45
"7079","2018-02-11 13:50:00",856.850268456376,1.02054005100671,1278.94233557047,0.383016652348993,0.552509644295302,155.20166442953,113.819302013423,0.39118073557047,1.85881879194631,9.05468456375839,615.216362416107,245.812765100671,0.0446099838926175,142.962765100671,25.5040939597315,29.4437852348993,4.29057718120805,26.7494228187919,2,11,13,50
"7080","2018-02-11 13:55:00",856.829395973154,1.0207037852349,1278.87174496644,0.383008832214765,0.55247755033557,155.198255033557,113.815570469799,0.391169744966443,1.85865771812081,9.05395973154362,615.192684563758,245.79677852349,0.0446134362416107,142.92677852349,25.503288590604,29.4424832214765,4.29020134228188,26.7497986577181,2,11,13,55
"7081","2018-02-11 14:00:00",856.808523489933,1.02086751946309,1278.80115436242,0.383001012080537,0.552445456375839,155.194845637584,113.811838926175,0.391158754362416,1.8584966442953,9.05323489932886,615.169006711409,245.780791946309,0.044616888590604,142.890791946309,25.5024832214765,29.4411812080537,4.28982550335571,26.7501744966443,2,11,14,0
"7082","2018-02-11 14:05:00",856.787651006711,1.02103125369128,1278.73056375839,0.382993191946309,0.552413362416107,155.191436241611,113.80810738255,0.391147763758389,1.8583355704698,9.05251006711409,615.14532885906,245.764805369128,0.0446203409395973,142.854805369128,25.501677852349,29.4398791946309,4.28944966442953,26.7505503355705,2,11,14,5
"7083","2018-02-11 14:10:00",856.76677852349,1.02119498791946,1278.65997315436,0.382985371812081,0.552381268456376,155.188026845638,113.804375838926,0.391136773154362,1.8581744966443,9.05178523489933,615.121651006711,245.748818791946,0.0446237932885906,142.818818791946,25.5008724832215,29.4385771812081,4.28907382550336,26.7509261744966,2,11,14,10
"7084","2018-02-11 14:15:00",856.745906040268,1.02135872214765,1278.58938255034,0.382977551677852,0.552349174496644,155.184617449664,113.800644295302,0.391125782550336,1.85801342281879,9.05106040268456,615.097973154362,245.732832214765,0.0446272456375839,142.782832214765,25.500067114094,29.4372751677852,4.28869798657718,26.7513020134228,2,11,14,15
"7085","2018-02-11 14:20:00",856.725033557047,1.02152245637584,1278.51879194631,0.382969731543624,0.552317080536913,155.181208053691,113.796912751678,0.391114791946309,1.85785234899329,9.0503355704698,615.074295302013,245.716845637584,0.0446306979865772,142.746845637584,25.4992617449664,29.4359731543624,4.28832214765101,26.751677852349,2,11,14,20
"7086","2018-02-11 14:25:00",856.704161073826,1.02168619060403,1278.44820134228,0.382961911409396,0.552284986577181,155.177798657718,113.793181208054,0.391103801342282,1.85769127516779,9.04961073825503,615.050617449664,245.700859060403,0.0446341503355705,142.710859060403,25.4984563758389,29.4346711409396,4.28794630872483,26.7520536912752,2,11,14,25
"7087","2018-02-11 14:30:00",856.683288590604,1.02184992483221,1278.37761073826,0.382954091275168,0.55225289261745,155.174389261745,113.78944966443,0.391092810738255,1.85753020134228,9.04888590604027,615.026939597315,245.684872483221,0.0446376026845638,142.674872483221,25.4976510067114,29.4333691275168,4.28757046979866,26.7524295302013,2,11,14,30
"7088","2018-02-11 14:35:00",856.662416107383,1.0220136590604,1278.30702013423,0.38294627114094,0.552220798657718,155.170979865772,113.785718120805,0.391081820134228,1.85736912751678,9.0481610738255,615.003261744966,245.66888590604,0.0446410550335571,142.63888590604,25.4968456375839,29.432067114094,4.28719463087248,26.7528053691275,2,11,14,35
"7089","2018-02-11 14:40:00",856.641543624161,1.02217739328859,1278.2364295302,0.382938451006711,0.552188704697987,155.167570469799,113.781986577181,0.391070829530201,1.85720805369128,9.04743624161074,614.979583892617,245.652899328859,0.0446445073825503,142.602899328859,25.4960402684564,29.4307651006711,4.28681879194631,26.7531812080537,2,11,14,40
"7090","2018-02-11 14:45:00",856.62067114094,1.02234112751678,1278.16583892617,0.382930630872483,0.552156610738255,155.164161073825,113.778255033557,0.391059838926175,1.85704697986577,9.04671140939597,614.955906040268,245.636912751678,0.0446479597315436,142.566912751678,25.4952348993289,29.4294630872483,4.28644295302013,26.7535570469799,2,11,14,45
"7091","2018-02-11 14:50:00",856.599798657718,1.02250486174497,1278.09524832215,0.382922810738255,0.552124516778523,155.160751677852,113.774523489933,0.391048848322148,1.85688590604027,9.04598657718121,614.932228187919,245.620926174497,0.0446514120805369,142.530926174497,25.4944295302013,29.4281610738255,4.28606711409396,26.753932885906,2,11,14,50
"7092","2018-02-11 14:55:00",856.578926174497,1.02266859597315,1278.02465771812,0.382914990604027,0.552092422818792,155.157342281879,113.770791946309,0.391037857718121,1.85672483221477,9.04526174496644,614.90855033557,245.604939597315,0.0446548644295302,142.494939597315,25.4936241610738,29.4268590604027,4.28569127516779,26.7543087248322,2,11,14,55
"7093","2018-02-11 15:00:00",856.558053691275,1.02283233020134,1277.95406711409,0.382907170469799,0.55206032885906,155.153932885906,113.767060402685,0.391026867114094,1.85656375838926,9.04453691275168,614.884872483221,245.588953020134,0.0446583167785235,142.458953020134,25.4928187919463,29.4255570469799,4.28531543624161,26.7546845637584,2,11,15,0
"7094","2018-02-11 15:05:00",856.537181208054,1.02299606442953,1277.88347651007,0.38289935033557,0.552028234899329,155.150523489933,113.76332885906,0.391015876510067,1.85640268456376,9.04381208053691,614.861194630872,245.572966442953,0.0446617691275168,142.422966442953,25.4920134228188,29.424255033557,4.28493959731544,26.7550604026846,2,11,15,5
"7095","2018-02-11 15:10:00",856.516308724832,1.02315979865772,1277.81288590604,0.382891530201342,0.551996140939597,155.14711409396,113.759597315436,0.39100488590604,1.85624161073826,9.04308724832215,614.837516778523,245.556979865772,0.0446652214765101,142.386979865772,25.4912080536913,29.4229530201342,4.28456375838926,26.7554362416107,2,11,15,10
"7096","2018-02-11 15:15:00",856.495436241611,1.02332353288591,1277.74229530201,0.382883710067114,0.551964046979866,155.143704697987,113.755865771812,0.390993895302013,1.85608053691275,9.04236241610738,614.813838926175,245.540993288591,0.0446686738255034,142.350993288591,25.4904026845638,29.4216510067114,4.28418791946309,26.7558120805369,2,11,15,15
"7097","2018-02-11 15:20:00",856.474563758389,1.02348726711409,1277.67170469799,0.382875889932886,0.551931953020134,155.140295302013,113.752134228188,0.390982904697987,1.85591946308725,9.04163758389262,614.790161073826,245.525006711409,0.0446721261744966,142.315006711409,25.4895973154362,29.4203489932886,4.28381208053691,26.7561879194631,2,11,15,20
"7098","2018-02-11 15:25:00",856.453691275168,1.02365100134228,1277.60111409396,0.382868069798658,0.551899859060403,155.13688590604,113.748402684564,0.39097191409396,1.85575838926175,9.04091275167785,614.766483221477,245.509020134228,0.0446755785234899,142.279020134228,25.4887919463087,29.4190469798658,4.28343624161074,26.7565637583893,2,11,15,25
"7099","2018-02-11 15:30:00",856.432818791946,1.02381473557047,1277.53052348993,0.38286024966443,0.551867765100671,155.133476510067,113.74467114094,0.390960923489933,1.85559731543624,9.04018791946309,614.742805369127,245.493033557047,0.0446790308724832,142.243033557047,25.4879865771812,29.417744966443,4.28306040268456,26.7569395973154,2,11,15,30
"7100","2018-02-11 15:35:00",856.411946308725,1.02397846979866,1277.45993288591,0.382852429530201,0.55183567114094,155.130067114094,113.740939597315,0.390949932885906,1.85543624161074,9.03946308724832,614.719127516778,245.477046979866,0.0446824832214765,142.207046979866,25.4871812080537,29.4164429530201,4.28268456375839,26.7573154362416,2,11,15,35
"7101","2018-02-11 15:40:00",856.391073825503,1.02414220402685,1277.38934228188,0.382844609395973,0.551803577181208,155.126657718121,113.737208053691,0.390938942281879,1.85527516778523,9.03873825503356,614.695449664429,245.461060402685,0.0446859355704698,142.171060402685,25.4863758389262,29.4151409395973,4.28230872483222,26.7576912751678,2,11,15,40
"7102","2018-02-11 15:45:00",856.370201342282,1.02430593825503,1277.31875167785,0.382836789261745,0.551771483221477,155.123248322148,113.733476510067,0.390927951677852,1.85511409395973,9.03801342281879,614.671771812081,245.445073825503,0.0446893879194631,142.135073825503,25.4855704697987,29.4138389261745,4.28193288590604,26.758067114094,2,11,15,45
"7103","2018-02-11 15:50:00",856.34932885906,1.02446967248322,1277.24816107383,0.382828969127517,0.551739389261745,155.119838926174,113.729744966443,0.390916961073826,1.85495302013423,9.03728859060403,614.648093959732,245.429087248322,0.0446928402684564,142.099087248322,25.4847651006711,29.4125369127517,4.28155704697987,26.7584429530201,2,11,15,50
"7104","2018-02-11 15:55:00",856.328456375839,1.02463340671141,1277.1775704698,0.382821148993289,0.551707295302013,155.116429530201,113.726013422819,0.390905970469799,1.85479194630872,9.03656375838926,614.624416107383,245.413100671141,0.0446962926174497,142.063100671141,25.4839597315436,29.4112348993289,4.28118120805369,26.7588187919463,2,11,15,55
"7105","2018-02-11 16:00:00",856.307583892617,1.0247971409396,1277.10697986577,0.38281332885906,0.551675201342282,155.113020134228,113.722281879195,0.390894979865772,1.85463087248322,9.0358389261745,614.600738255034,245.39711409396,0.044699744966443,142.02711409396,25.4831543624161,29.409932885906,4.28080536912752,26.7591946308725,2,11,16,0
"7106","2018-02-11 16:05:00",856.286711409396,1.02496087516779,1277.03638926174,0.382805508724832,0.55164310738255,155.109610738255,113.71855033557,0.390883989261745,1.85446979865772,9.03511409395973,614.577060402685,245.381127516779,0.0447031973154362,141.991127516779,25.4823489932886,29.4086308724832,4.28042953020134,26.7595704697987,2,11,16,5
"7107","2018-02-11 16:10:00",856.265838926175,1.02512460939597,1276.96579865772,0.382797688590604,0.551611013422819,155.106201342282,113.714818791946,0.390872998657718,1.85430872483221,9.03438926174497,614.553382550336,245.365140939597,0.0447066496644295,141.955140939597,25.4815436241611,29.4073288590604,4.28005369127517,26.7599463087248,2,11,16,10
"7108","2018-02-11 16:15:00",856.244966442953,1.02528834362416,1276.89520805369,0.382789868456376,0.551578919463087,155.102791946309,113.711087248322,0.390862008053691,1.85414765100671,9.0336644295302,614.529704697987,245.349154362416,0.0447101020134228,141.919154362416,25.4807382550336,29.4060268456376,4.27967785234899,26.760322147651,2,11,16,15
"7109","2018-02-11 16:20:00",856.224093959732,1.02545207785235,1276.82461744966,0.382782048322148,0.551546825503356,155.099382550336,113.707355704698,0.390851017449664,1.85398657718121,9.03293959731544,614.506026845638,245.333167785235,0.0447135543624161,141.883167785235,25.479932885906,29.4047248322148,4.27930201342282,26.7606979865772,2,11,16,20
"7110","2018-02-11 16:25:00",856.20322147651,1.02561581208054,1276.75402684564,0.38277422818792,0.551514731543624,155.095973154362,113.703624161074,0.390840026845638,1.8538255033557,9.03221476510067,614.482348993289,245.317181208054,0.0447170067114094,141.847181208054,25.4791275167785,29.4034228187919,4.27892617449664,26.7610738255034,2,11,16,25
"7111","2018-02-11 16:30:00",856.182348993289,1.02577954630872,1276.68343624161,0.382766408053691,0.551482637583893,155.092563758389,113.69989261745,0.390829036241611,1.8536644295302,9.03148993288591,614.45867114094,245.301194630872,0.0447204590604027,141.811194630872,25.478322147651,29.4021208053691,4.27855033557047,26.7614496644295,2,11,16,30
"7112","2018-02-11 16:35:00",856.161476510067,1.02594328053691,1276.61284563758,0.382758587919463,0.551450543624161,155.089154362416,113.696161073826,0.390818045637584,1.8535033557047,9.03076510067114,614.434993288591,245.285208053691,0.044723911409396,141.775208053691,25.4775167785235,29.4008187919463,4.2781744966443,26.7618255033557,2,11,16,35
"7113","2018-02-11 16:40:00",856.140604026846,1.0261070147651,1276.54225503356,0.382750767785235,0.55141844966443,155.085744966443,113.692429530201,0.390807055033557,1.85334228187919,9.03004026845638,614.411315436242,245.26922147651,0.0447273637583893,141.73922147651,25.476711409396,29.3995167785235,4.27779865771812,26.7622013422819,2,11,16,40
"7114","2018-02-11 16:45:00",856.119731543624,1.02627074899329,1276.47166442953,0.382742947651007,0.551386355704698,155.08233557047,113.688697986577,0.39079606442953,1.85318120805369,9.02931543624161,614.387637583893,245.253234899329,0.0447308161073826,141.703234899329,25.4759060402685,29.3982147651007,4.27742281879195,26.7625771812081,2,11,16,45
"7115","2018-02-11 16:50:00",856.098859060403,1.02643448322148,1276.4010738255,0.382735127516779,0.551354261744966,155.078926174497,113.684966442953,0.390785073825503,1.85302013422819,9.02859060402685,614.363959731544,245.237248322148,0.0447342684563758,141.667248322148,25.4751006711409,29.3969127516779,4.27704697986577,26.7629530201342,2,11,16,50
"7116","2018-02-11 16:55:00",856.077986577181,1.02659821744966,1276.33048322148,0.38272730738255,0.551322167785235,155.075516778523,113.681234899329,0.390774083221476,1.85285906040268,9.02786577181208,614.340281879195,245.221261744966,0.0447377208053691,141.631261744966,25.4742953020134,29.395610738255,4.2766711409396,26.7633288590604,2,11,16,55
"7117","2018-02-11 17:00:00",856.05711409396,1.02676195167785,1276.25989261745,0.382719487248322,0.551290073825503,155.07210738255,113.677503355705,0.39076309261745,1.85269798657718,9.02714093959732,614.316604026846,245.205275167785,0.0447411731543624,141.595275167785,25.4734899328859,29.3943087248322,4.27629530201342,26.7637046979866,2,11,17,0
"7118","2018-02-11 17:05:00",856.036241610738,1.02692568590604,1276.18930201342,0.382711667114094,0.551257979865772,155.068697986577,113.673771812081,0.390752102013423,1.85253691275168,9.02641610738255,614.292926174497,245.189288590604,0.0447446255033557,141.559288590604,25.4726845637584,29.3930067114094,4.27591946308725,26.7640805369128,2,11,17,5
"7119","2018-02-11 17:10:00",856.015369127517,1.02708942013423,1276.1187114094,0.382703846979866,0.55122588590604,155.065288590604,113.670040268456,0.390741111409396,1.85237583892617,9.02569127516779,614.269248322148,245.173302013423,0.044748077852349,141.523302013423,25.4718791946309,29.3917046979866,4.27554362416107,26.7644563758389,2,11,17,10
"7120","2018-02-11 17:15:00",855.994496644295,1.02725315436242,1276.04812080537,0.382696026845638,0.551193791946309,155.061879194631,113.666308724832,0.390730120805369,1.85221476510067,9.02496644295302,614.245570469799,245.157315436242,0.0447515302013423,141.487315436242,25.4710738255034,29.3904026845638,4.2751677852349,26.7648322147651,2,11,17,15
"7121","2018-02-11 17:20:00",855.973624161074,1.0274168885906,1275.97753020134,0.382688206711409,0.551161697986577,155.058469798658,113.662577181208,0.390719130201342,1.85205369127517,9.02424161073826,614.22189261745,245.14132885906,0.0447549825503356,141.45132885906,25.4702684563758,29.3891006711409,4.27479194630873,26.7652080536913,2,11,17,20
"7122","2018-02-11 17:25:00",855.952751677852,1.02758062281879,1275.90693959732,0.382680386577181,0.551129604026846,155.055060402685,113.658845637584,0.390708139597315,1.85189261744966,9.02351677852349,614.198214765101,245.125342281879,0.0447584348993289,141.415342281879,25.4694630872483,29.3877986577181,4.27441610738255,26.7655838926174,2,11,17,25
"7123","2018-02-11 17:30:00",855.931879194631,1.02774435704698,1275.83634899329,0.382672566442953,0.551097510067114,155.051651006711,113.65511409396,0.390697148993289,1.85173154362416,9.02279194630873,614.174536912752,245.109355704698,0.0447618872483221,141.379355704698,25.4686577181208,29.3864966442953,4.27404026845638,26.7659597315436,2,11,17,30
"7124","2018-02-11 17:35:00",855.911006711409,1.02790809127517,1275.76575838926,0.382664746308725,0.551065416107383,155.048241610738,113.651382550336,0.390686158389262,1.85157046979866,9.02206711409396,614.150859060403,245.093369127517,0.0447653395973154,141.343369127517,25.4678523489933,29.3851946308725,4.2736644295302,26.7663355704698,2,11,17,35
"7125","2018-02-11 17:40:00",855.890134228188,1.02807182550336,1275.69516778523,0.382656926174497,0.551033322147651,155.044832214765,113.647651006711,0.390675167785235,1.85140939597315,9.02134228187919,614.127181208054,245.077382550336,0.0447687919463087,141.307382550336,25.4670469798658,29.3838926174497,4.27328859060403,26.766711409396,2,11,17,40
"7126","2018-02-11 17:45:00",855.869261744966,1.02823555973154,1275.62457718121,0.382649106040268,0.55100122818792,155.041422818792,113.643919463087,0.390664177181208,1.85124832214765,9.02061744966443,614.103503355705,245.061395973154,0.044772244295302,141.271395973154,25.4662416107383,29.3825906040268,4.27291275167785,26.7670872483221,2,11,17,45
"7127","2018-02-11 17:50:00",855.848389261745,1.02839929395973,1275.55398657718,0.38264128590604,0.550969134228188,155.038013422819,113.640187919463,0.390653186577181,1.85108724832215,9.01989261744967,614.079825503356,245.045409395973,0.0447756966442953,141.235409395973,25.4654362416107,29.381288590604,4.27253691275168,26.7674630872483,2,11,17,50
"7128","2018-02-11 17:55:00",855.827516778524,1.02856302818792,1275.48339597315,0.382633465771812,0.550937040268456,155.034604026846,113.636456375839,0.390642195973154,1.85092617449664,9.0191677852349,614.056147651007,245.029422818792,0.0447791489932886,141.199422818792,25.4646308724832,29.3799865771812,4.2721610738255,26.7678389261745,2,11,17,55
"7129","2018-02-11 18:00:00",855.806644295302,1.02872676241611,1275.41280536913,0.382625645637584,0.550904946308725,155.031194630872,113.632724832215,0.390631205369127,1.85076510067114,9.01844295302013,614.032469798658,245.013436241611,0.0447826013422819,141.163436241611,25.4638255033557,29.3786845637584,4.27178523489933,26.7682147651007,2,11,18,0
"7130","2018-02-11 18:05:00",855.785771812081,1.0288904966443,1275.3422147651,0.382617825503356,0.550872852348993,155.027785234899,113.628993288591,0.390620214765101,1.85060402684564,9.01771812080537,614.008791946309,244.99744966443,0.0447860536912752,141.12744966443,25.4630201342282,29.3773825503356,4.27140939597315,26.7685906040268,2,11,18,5
"7131","2018-02-11 18:10:00",855.764899328859,1.02905423087248,1275.27162416107,0.382610005369128,0.550840758389262,155.024375838926,113.625261744966,0.390609224161074,1.85044295302013,9.01699328859061,613.98511409396,244.981463087248,0.0447895060402685,141.091463087248,25.4622147651007,29.3760805369128,4.27103355704698,26.768966442953,2,11,18,10
"7132","2018-02-11 18:15:00",855.744026845638,1.02921796510067,1275.20103355705,0.382602185234899,0.55080866442953,155.020966442953,113.621530201342,0.390598233557047,1.85028187919463,9.01626845637584,613.961436241611,244.965476510067,0.0447929583892617,141.055476510067,25.4614093959732,29.3747785234899,4.27065771812081,26.7693422818792,2,11,18,15
"7133","2018-02-11 18:20:00",855.723154362416,1.02938169932886,1275.13044295302,0.382594365100671,0.550776570469799,155.01755704698,113.617798657718,0.39058724295302,1.85012080536913,9.01554362416107,613.937758389262,244.949489932886,0.044796410738255,141.019489932886,25.4606040268456,29.3734765100671,4.27028187919463,26.7697181208054,2,11,18,20
"7134","2018-02-11 18:25:00",855.702281879195,1.02954543355705,1275.05985234899,0.382586544966443,0.550744476510067,155.014147651007,113.614067114094,0.390576252348993,1.84995973154362,9.01481879194631,613.914080536913,244.933503355705,0.0447998630872483,140.983503355705,25.4597986577181,29.3721744966443,4.26990604026846,26.7700939597315,2,11,18,25
"7135","2018-02-11 18:30:00",855.681409395973,1.02970916778524,1274.98926174497,0.382578724832215,0.550712382550336,155.010738255034,113.61033557047,0.390565261744966,1.84979865771812,9.01409395973154,613.890402684564,244.917516778523,0.0448033154362416,140.947516778523,25.4589932885906,29.3708724832215,4.26953020134228,26.7704697986577,2,11,18,30
"7136","2018-02-11 18:35:00",855.660536912752,1.02987290201342,1274.91867114094,0.382570904697987,0.550680288590604,155.00732885906,113.606604026846,0.39055427114094,1.84963758389262,9.01336912751678,613.866724832215,244.901530201342,0.0448067677852349,140.911530201342,25.4581879194631,29.3695704697987,4.26915436241611,26.7708456375839,2,11,18,35
"7137","2018-02-11 18:40:00",855.63966442953,1.03003663624161,1274.84808053691,0.382563084563758,0.550648194630872,155.003919463087,113.602872483221,0.390543280536913,1.84947651006711,9.01264429530201,613.843046979866,244.885543624161,0.0448102201342282,140.875543624161,25.4573825503356,29.3682684563758,4.26877852348993,26.7712214765101,2,11,18,40
"7138","2018-02-11 18:45:00",855.618791946309,1.0302003704698,1274.77748993289,0.38255526442953,0.550616100671141,155.000510067114,113.599140939597,0.390532289932886,1.84931543624161,9.01191946308725,613.819369127517,244.86955704698,0.0448136724832215,140.83955704698,25.4565771812081,29.366966442953,4.26840268456376,26.7715973154362,2,11,18,45
"7139","2018-02-11 18:50:00",855.597919463087,1.03036410469799,1274.70689932886,0.382547444295302,0.550584006711409,154.997100671141,113.595409395973,0.390521299328859,1.84915436241611,9.01119463087248,613.795691275168,244.853570469799,0.0448171248322148,140.803570469799,25.4557718120805,29.3656644295302,4.26802684563758,26.7719731543624,2,11,18,50
"7140","2018-02-11 18:55:00",855.577046979866,1.03052783892617,1274.63630872483,0.382539624161074,0.550551912751678,154.993691275168,113.591677852349,0.390510308724832,1.8489932885906,9.01046979865772,613.772013422819,244.837583892617,0.0448205771812081,140.767583892617,25.454966442953,29.3643624161074,4.26765100671141,26.7723489932886,2,11,18,55
"7141","2018-02-11 19:00:00",855.556174496644,1.03069157315436,1274.56571812081,0.382531804026846,0.550519818791946,154.990281879195,113.587946308725,0.390499318120805,1.8488322147651,9.00974496644295,613.74833557047,244.821597315436,0.0448240295302013,140.731597315436,25.4541610738255,29.3630604026846,4.26727516778524,26.7727248322148,2,11,19,0
"7142","2018-02-11 19:05:00",855.535302013423,1.03085530738255,1274.49512751678,0.382523983892617,0.550487724832215,154.986872483221,113.584214765101,0.390488327516779,1.8486711409396,9.00902013422819,613.724657718121,244.805610738255,0.0448274818791946,140.695610738255,25.453355704698,29.3617583892617,4.26689932885906,26.7731006711409,2,11,19,5
"7143","2018-02-11 19:10:00",855.514429530201,1.03101904161074,1274.42453691275,0.382516163758389,0.550455630872483,154.983463087248,113.580483221477,0.390477336912752,1.84851006711409,9.00829530201342,613.700979865772,244.789624161074,0.0448309342281879,140.659624161074,25.4525503355705,29.3604563758389,4.26652348993289,26.7734765100671,2,11,19,10
"7144","2018-02-11 19:15:00",855.49355704698,1.03118277583893,1274.35394630872,0.382508343624161,0.550423536912752,154.980053691275,113.576751677852,0.390466346308725,1.84834899328859,9.00757046979866,613.677302013423,244.773637583893,0.0448343865771812,140.623637583893,25.451744966443,29.3591543624161,4.26614765100671,26.7738523489933,2,11,19,15
"7145","2018-02-11 19:20:00",855.472684563758,1.03134651006711,1274.2833557047,0.382500523489933,0.55039144295302,154.976644295302,113.573020134228,0.390455355704698,1.84818791946309,9.00684563758389,613.653624161074,244.757651006711,0.0448378389261745,140.587651006711,25.4509395973154,29.3578523489933,4.26577181208054,26.7742281879195,2,11,19,20
"7146","2018-02-11 19:25:00",855.451812080537,1.0315102442953,1274.21276510067,0.382492703355705,0.550359348993289,154.973234899329,113.569288590604,0.390444365100671,1.84802684563758,9.00612080536913,613.629946308725,244.74166442953,0.0448412912751678,140.55166442953,25.4501342281879,29.3565503355705,4.26539597315436,26.7746040268456,2,11,19,25
"7147","2018-02-11 19:30:00",855.430939597316,1.03167397852349,1274.14217449664,0.382484883221477,0.550327255033557,154.969825503356,113.56555704698,0.390433374496644,1.84786577181208,9.00539597315436,613.606268456376,244.725677852349,0.0448447436241611,140.515677852349,25.4493288590604,29.3552483221477,4.26502013422819,26.7749798657718,2,11,19,30
"7148","2018-02-11 19:35:00",855.410067114094,1.03183771275168,1274.07158389262,0.382477063087248,0.550295161073825,154.966416107383,113.561825503356,0.390422383892617,1.84770469798658,9.0046711409396,613.582590604027,244.709691275168,0.0448481959731544,140.479691275168,25.4485234899329,29.3539463087248,4.26464429530201,26.775355704698,2,11,19,35
"7149","2018-02-11 19:40:00",855.389194630873,1.03200144697987,1274.00099328859,0.38246924295302,0.550263067114094,154.963006711409,113.558093959732,0.390411393288591,1.84754362416107,9.00394630872483,613.558912751678,244.693704697987,0.0448516483221476,140.443704697987,25.4477181208054,29.352644295302,4.26426845637584,26.7757315436242,2,11,19,40
"7150","2018-02-11 19:45:00",855.368322147651,1.03216518120805,1273.93040268456,0.382461422818792,0.550230973154362,154.959597315436,113.554362416107,0.390400402684564,1.84738255033557,9.00322147651007,613.535234899329,244.677718120805,0.0448551006711409,140.407718120805,25.4469127516778,29.3513422818792,4.26389261744966,26.7761073825503,2,11,19,45
"7151","2018-02-11 19:50:00",855.34744966443,1.03232891543624,1273.85981208054,0.382453602684564,0.550198879194631,154.956187919463,113.550630872483,0.390389412080537,1.84722147651007,9.0024966442953,613.51155704698,244.661731543624,0.0448585530201342,140.371731543624,25.4461073825503,29.3500402684564,4.26351677852349,26.7764832214765,2,11,19,50
"7152","2018-02-11 19:55:00",855.326577181208,1.03249264966443,1273.78922147651,0.382445782550336,0.550166785234899,154.95277852349,113.546899328859,0.39037842147651,1.84706040268456,9.00177181208054,613.487879194631,244.645744966443,0.0448620053691275,140.335744966443,25.4453020134228,29.3487382550336,4.26314093959732,26.7768590604027,2,11,19,55
"7153","2018-02-11 20:00:00",855.305704697987,1.03265638389262,1273.71863087248,0.382437962416107,0.550134691275168,154.949369127517,113.543167785235,0.390367430872483,1.84689932885906,9.00104697986577,613.464201342282,244.629758389262,0.0448654577181208,140.299758389262,25.4444966442953,29.3474362416107,4.26276510067114,26.7772348993289,2,11,20,0
"7154","2018-02-11 20:05:00",855.284832214765,1.03282011812081,1273.64804026846,0.382430142281879,0.550102597315436,154.945959731544,113.539436241611,0.390356440268456,1.84673825503356,9.00032214765101,613.440523489933,244.613771812081,0.0448689100671141,140.263771812081,25.4436912751678,29.3461342281879,4.26238926174497,26.777610738255,2,11,20,5
"7155","2018-02-11 20:10:00",855.263959731544,1.03298385234899,1273.57744966443,0.382422322147651,0.550070503355705,154.94255033557,113.535704697987,0.39034544966443,1.84657718120805,8.99959731543624,613.416845637584,244.597785234899,0.0448723624161074,140.227785234899,25.4428859060403,29.3448322147651,4.26201342281879,26.7779865771812,2,11,20,10
"7156","2018-02-11 20:15:00",855.243087248322,1.03314758657718,1273.5068590604,0.382414502013423,0.550038409395973,154.939140939597,113.531973154362,0.390334459060403,1.84641610738255,8.99887248322148,613.393167785235,244.581798657718,0.0448758147651007,140.191798657718,25.4420805369128,29.3435302013423,4.26163758389262,26.7783624161074,2,11,20,15
"7157","2018-02-11 20:20:00",855.222214765101,1.03331132080537,1273.43626845638,0.382406681879195,0.550006315436242,154.935731543624,113.528241610738,0.390323468456376,1.84625503355705,8.99814765100671,613.369489932886,244.565812080537,0.044879267114094,140.155812080537,25.4412751677852,29.3422281879195,4.26126174496644,26.7787382550336,2,11,20,20
